nuclide,isomer_keV,isomer_t_s,signal_gateway_keV,signal_dE_keV,signal_line_keV,signal_yield,veto_gateway_keV,veto_dE_keV,veto_yield_of_signal_line,veto_p_release,veto_beta,signal_neec,veto_neec
193au,290.2,3.9,1476.98,1186.78,668.4,1,1379.93,1089.73,0,1,2.52213,0,0
193au,290.2,3.9,1476.98,1186.78,668.4,1,1413.03,1122.83,0,1,2.59515,0,0
193au,290.2,3.9,1476.98,1186.78,668.4,1,1514.2,1224,0,1,2.00514,0,0
193au,290.2,3.9,1476.98,1186.78,668.4,1,2285.28,1995.08,0,1,2.52987,0,0
193au,290.2,3.9,1476.98,1186.78,668.4,1,2291.01,2000.81,0,0.807637,2.64605,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,538.99,248.79,0,1,1.15024,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,687.43,397.23,0,1,1.59515,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,808.57,518.37,0,1,1.74803,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,929.09,638.89,0,0.924357,2.06812,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,983.59,693.39,0,1,1.67821,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1085.35,795.15,0,0.54125,1.84841,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1105.92,815.72,0,1,2.03136,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1153.53,863.33,0,1,2.43505,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1330.9,1040.7,0,0.980312,2.71795,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1379.93,1089.73,0,1,2.52213,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1413.03,1122.83,0,1,2.59515,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,1476.98,1186.78,0,1,2.74803,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,2285.28,1995.08,0,1,2.52987,0,0
193au,290.2,3.9,1514.2,1224,1132.5,1,2291.01,2000.81,0,0.807637,2.64605,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,538.99,248.79,0,1,1.15024,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,687.43,397.23,0,1,1.59515,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,929.09,638.89,0,0.924357,2.06812,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,983.59,693.39,0,1,1.67821,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,1085.35,795.15,0,0.54125,1.84841,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,1105.92,815.72,0,1,2.03136,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,1413.03,1122.83,0,1,2.59515,0,0
193au,290.2,3.9,2285.28,1995.08,550.63,0.509399,1514.2,1224,0,1,2.00514,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,538.99,248.79,0,1,1.15024,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,687.43,397.23,0,1,1.59515,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,929.09,638.89,0,0.924357,2.06812,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,983.59,693.39,0,1,1.67821,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,1085.35,795.15,0,0.54125,1.84841,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,1105.92,815.72,0,1,2.03136,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,1413.03,1122.83,0,1,2.59515,0,0
193au,290.2,3.9,2291.01,2000.81,550.63,0.508883,1514.2,1224,0,1,2.00514,0,0
195au,318.6,30.5,549.38,230.8,549.4,0.812612,818.52,499.94,0,1,1.70912,0,0
195au,318.6,30.5,549.38,230.8,549.4,0.812612,955.08,636.5,0,1,1.69705,0,0
195au,318.6,30.5,549.38,230.8,549.4,0.812612,1490.2,1171.62,0,1,2.70912,0,0
195au,318.6,30.5,818.52,499.94,556.64,1,549.38,230.8,0,1,1.10427,0,0
195au,318.6,30.5,818.52,499.94,556.64,1,955.08,636.5,0,1,1.69705,0,0
195au,318.6,30.5,955.08,636.5,693.17,0.987928,549.38,230.8,0,1,1.10427,0,0
195au,318.6,30.5,955.08,636.5,693.17,0.987928,818.52,499.94,0,1,1.70912,0,0
195au,318.6,30.5,955.08,636.5,693.17,0.987928,1490.2,1171.62,0,1,2.70912,0,0
195au,318.6,30.5,1490.2,1171.62,671.7,1,549.38,230.8,0,1,1.10427,0,0
195au,318.6,30.5,1490.2,1171.62,671.7,1,818.52,499.94,0,1,1.70912,0,0
195au,318.6,30.5,1490.2,1171.62,671.7,1,955.08,636.5,0,1,1.69705,0,0
195au,318.6,30.5,1490.2,1171.62,671.7,1,1396.63,1078.05,0,1,2.50282,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,668.73,584.074,0.0689195,0.607534,1.88414,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,212.8,128.144,212.8,0.691037,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,234.53,149.874,234.5,0.530116,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,375.61,290.954,375.7,0.649942,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,490.21,405.554,490.2,0.349162,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,520.5,435.844,144.8,0.2,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,571.4,486.744,336.8,0.333333,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,668.73,584.074,178.5,0.0769231,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,680.46,595.804,190.4,0.142857,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,799.54,714.884,279,0.166667,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,990.91,906.254,0,0.969708,1.89567,0,0
196au,84.7,8.1,881.68,797.024,557.9,0.5,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,990.91,906.254,615.3,0.5,1121.46,1036.8,0,0.975779,1.37024,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,212.8,128.144,0,0.984102,0.7373,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,234.53,149.874,0,0.876282,0.630838,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,375.61,290.954,0,0.955313,1.05405,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,490.21,405.554,0,0.714371,1.26734,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,520.5,435.844,0,0.668451,1.95615,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,571.4,486.744,0,0.945387,1.57946,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,668.73,584.074,0,0.607534,1.88414,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,680.46,595.804,0,0.764007,1.85695,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,799.54,714.884,0,0.774524,2.19235,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,881.68,797.024,0,0.542155,1.76519,0,0
196au,84.7,8.1,1121.46,1036.8,958.9,1,990.91,906.254,0,0.969708,1.89567,0,0
197au,409.1,7.73,547.5,138.35,547.5,0.904904,736.7,327.55,0,1,1.63147,0,0
197au,409.1,7.73,547.5,138.35,547.5,0.904904,1120,710.85,0,0.5,1,0,0
197au,409.1,7.73,547.5,138.35,547.5,0.904904,1220.1,810.95,0,0.5,1,0,0
197au,409.1,7.73,736.7,327.55,457.7,0.888424,547.5,138.35,0,1,1.01312,0,0
197au,409.1,7.73,736.7,327.55,457.7,0.888424,855.5,446.35,0,1,1.7196,0,0
197au,409.1,7.73,736.7,327.55,457.7,0.888424,1120,710.85,0,0.5,1,0,0
197au,409.1,7.73,736.7,327.55,457.7,0.888424,1220.1,810.95,0,0.5,1,0,0
197au,409.1,7.73,736.7,327.55,457.7,0.888424,1231,821.85,0,1,2.07227,0,0
197au,409.1,7.73,855.5,446.35,576.5,0.842034,547.5,138.35,0,1,1.01312,0,0
197au,409.1,7.73,855.5,446.35,576.5,0.842034,736.7,327.55,0,1,1.63147,0,0
197au,409.1,7.73,855.5,446.35,576.5,0.842034,1120,710.85,0,0.5,1,0,0
197au,409.1,7.73,855.5,446.35,576.5,0.842034,1220.1,810.95,0,0.5,1,0,0
197au,409.1,7.73,1120,710.85,1100,0.5,547.5,138.35,0,1,1.01312,0,0
197au,409.1,7.73,1120,710.85,1100,0.5,736.7,327.55,0,1,1.63147,0,0
197au,409.1,7.73,1120,710.85,1100,0.5,855.5,446.35,0,1,1.7196,0,0
197au,409.1,7.73,1120,710.85,1100,0.5,1220.1,810.95,0,0.5,1,0,0
197au,409.1,7.73,1120,710.85,1100,0.5,1231,821.85,0,1,2.07227,0,0
197au,409.1,7.73,1220.1,810.95,1220,0.5,547.5,138.35,0,1,1.01312,0,0
197au,409.1,7.73,1220.1,810.95,1220,0.5,736.7,327.55,0,1,1.63147,0,0
197au,409.1,7.73,1220.1,810.95,1220,0.5,855.5,446.35,0,1,1.7196,0,0
197au,409.1,7.73,1220.1,810.95,1220,0.5,1120,710.85,0,0.5,1,0,0
197au,409.1,7.73,1220.1,810.95,1220,0.5,1231,821.85,0,1,2.07227,0,0
197au,409.1,7.73,1231,821.85,683,0.871764,547.5,138.35,0,1,1.01312,0,0
197au,409.1,7.73,1231,821.85,683,0.871764,736.7,327.55,0,1,1.63147,0,0
197au,409.1,7.73,1231,821.85,683,0.871764,855.5,446.35,0,1,1.7196,0,0
197au,409.1,7.73,1231,821.85,683,0.871764,1120,710.85,0,0.5,1,0,0
197au,409.1,7.73,1231,821.85,683,0.871764,1220.1,810.95,0,0.5,1,0,0
191hg,128,3048,632.3,504.3,580.7,0.918324,659.1,531.1,0,1,1.40241,0,0
191hg,128,3048,632.3,504.3,580.7,0.918324,952.1,824.1,0,1,1.88129,0,0
191hg,128,3048,659.1,531.1,607.4,0.432676,632.3,504.3,0,1,1.06382,0,0
191hg,128,3048,659.1,531.1,607.4,0.432676,952.1,824.1,0,1,1.88129,0,0
191hg,128,3048,659.1,531.1,607.4,0.432676,1016.2,888.2,0,1,1.93909,0,0
191hg,128,3048,952.1,824.1,615.8,0.765351,632.3,504.3,0,1,1.06382,0,0
191hg,128,3048,952.1,824.1,615.8,0.765351,659.1,531.1,0,1,1.40241,0,0
191hg,128,3048,952.1,824.1,615.8,0.765351,1016.2,888.2,0,1,1.93909,0,0
191hg,128,3048,1016.2,888.2,638.4,0.877193,632.3,504.3,0,1,1.06382,0,0
191hg,128,3048,1016.2,888.2,638.4,0.877193,659.1,531.1,0,1,1.40241,0,0
191hg,128,3048,1016.2,888.2,638.4,0.877193,952.1,824.1,0,1,1.88129,0,0
197hg,298.9,85752,1381.66,1082.73,666.3,0.986193,715.36,416.43,0,1,1.34765,0,0
197pb,319.3,2574,1164.88,845.57,1080,0.994233,1524.55,1205.24,0,0.543053,1.86383,0,0
197pb,319.3,2574,1164.88,845.57,1080,0.994233,1577.9,1258.59,0,1,1.25196,0,0
197pb,319.3,2574,1524.55,1205.24,572.5,0.489237,1164.88,845.57,0,1,1.24934,0,0
197pb,319.3,2574,1524.55,1205.24,572.5,0.489237,1577.9,1258.59,0,1,1.25196,0,0
197pb,319.3,2574,1577.9,1258.59,1493,0.99686,1164.88,845.57,0,1,1.24934,0,0
197pb,319.3,2574,1577.9,1258.59,1493,0.99686,1524.55,1205.24,0,0.543053,1.86383,0,0
201pb,629.1,60.8,1014.2,385.1,1014.1,0.993562,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,1014.2,385.1,1014.1,0.993562,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,1014.2,385.1,1014.1,0.993562,2548.9,1919.8,0,0.901151,2.03589,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,2279.8,1650.7,0,0.636678,2.01633,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,2506.8,1877.7,0,0.876023,2.06703,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,2548.9,1919.8,0,0.901151,2.03589,0,0
201pb,629.1,60.8,1875.6,1246.5,428,0.28936,2788.8,2159.7,0,0.583197,1.99235,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,2279.8,1650.7,0,0.636678,2.01633,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,2506.8,1877.7,0,0.876023,2.06703,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,2548.9,1919.8,0,0.901151,2.03589,0,0
201pb,629.1,60.8,2208.9,1579.8,557.7,0.507614,2788.8,2159.7,0,0.583197,1.99235,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,2506.8,1877.7,0,0.876023,2.06703,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,2548.9,1919.8,0,0.901151,2.03589,0,0
201pb,629.1,60.8,2279.8,1650.7,1400.3,0.433114,2788.8,2159.7,0,0.583197,1.99235,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,2279.8,1650.7,0,0.636678,2.01633,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,2548.9,1919.8,0,0.901151,2.03589,0,0
201pb,629.1,60.8,2506.8,1877.7,1570.8,0.380697,2788.8,2159.7,0,0.583197,1.99235,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,2279.8,1650.7,0,0.636678,2.01633,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,2506.8,1877.7,0,0.876023,2.06703,0,0
201pb,629.1,60.8,2548.9,1919.8,1558.6,0.730482,2788.8,2159.7,0.0710218,0.583197,1.99235,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,1014.2,385.1,0,1,0.993562,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,1875.6,1246.5,0,0.508536,1.89251,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,2208.9,1579.8,0,0.903553,1.98477,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,2279.8,1650.7,0,0.636678,2.01633,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,2506.8,1877.7,0,0.876023,2.06703,0,0
201pb,629.1,60.8,2788.8,2159.7,1603.8,0.41093,2548.9,1919.8,0,0.901151,2.03589,0,0
203pb,825.1,6.21,896.9,71.79,896.9,0.991818,1198.5,373.39,0,1,1.11604,0,0
203pb,825.1,6.21,896.9,71.79,896.9,0.991818,2748.5,1923.39,0,1,2.0051,0,0
203pb,825.1,6.21,896.9,71.79,896.9,0.991818,2753.6,1928.49,0.0652531,0.844418,2.42138,0,0
203pb,825.1,6.21,1198.5,373.39,1198.6,0.849885,896.9,71.79,0,1,0.991818,0,0
203pb,825.1,6.21,1198.5,373.39,1198.6,0.849885,2568.8,1743.69,0.0830411,0.907966,2.12066,0,0
203pb,825.1,6.21,1198.5,373.39,1198.6,0.849885,2713.3,1888.19,0,0.90528,2.03784,0,0
203pb,825.1,6.21,1198.5,373.39,1198.6,0.849885,2748.5,1923.39,0,1,2.0051,0,0
203pb,825.1,6.21,1198.5,373.39,1198.6,0.849885,2753.6,1928.49,0,0.844418,2.42138,0,0
203pb,825.1,6.21,2568.8,1743.69,1748.5,0.51406,896.9,71.79,0,1,0.991818,0,0
203pb,825.1,6.21,2568.8,1743.69,1748.5,0.51406,1198.5,373.39,0,1,1.11604,0,0
203pb,825.1,6.21,2568.8,1743.69,1748.5,0.51406,2713.3,1888.19,0,0.90528,2.03784,0,0
203pb,825.1,6.21,2568.8,1743.69,1748.5,0.51406,2748.5,1923.39,0,1,2.0051,0,0
203pb,825.1,6.21,2568.8,1743.69,1748.5,0.51406,2753.6,1928.49,0,0.844418,2.42138,0,0
203pb,825.1,6.21,2713.3,1888.19,1679.6,0.404343,896.9,71.79,0,1,0.991818,0,0
203pb,825.1,6.21,2713.3,1888.19,1679.6,0.404343,1198.5,373.39,0,1,1.11604,0,0
203pb,825.1,6.21,2713.3,1888.19,1679.6,0.404343,2568.8,1743.69,0,0.907966,2.12066,0,0
203pb,825.1,6.21,2713.3,1888.19,1679.6,0.404343,2748.5,1923.39,0,1,2.0051,0,0
