nuclide,Z,A,state_index,E_keV,t_half_s,lambda_m_per_s,Jpi,decay_modes
98Yx,39,98,6,1181.5,7.620000000000001e-07,909641.9692387732,(10-),IT=100
98Zrm,40,98,1,6601.9,1.8999999999999998e-06,364814.305557866,(17-),IT=100
98Nbm,41,98,1,84.0,3066.0,0.00022607540135679885,(5)+,B-~100;IT ?
98Tcm,43,98,1,90.77,1.4699999999999998e-05,47152.86942584663,"(2,3)-",IT=100
98Rhm,45,98,1,56.3,216.0,0.0032090147248145617,(5+),IT=89 5;B+=11 5
98Agm,47,98,1,107.28,1.61e-07,4305261.991055561,(4+),IT=100
98Cdm,48,98,1,2428.3,1.54e-07,4500955.717921723,(8+),IT=100
98Cdn,48,98,2,6635.0,2.2400000000000002e-07,3094407.056071184,(12+),IT=100
98Inm,49,98,1,820.0,0.89,0.7788170568089273,(9+),B+=100;B+p=44 2
99Ym,39,99,1,2141.65,8.2e-06,84530.14397072504,(17/2+),IT=100
99Zrm,40,99,1,251.96,3.3600000000000004e-07,2062938.0373807892,7/2+,IT=100
99Nbm,41,99,1,365.27,150.0,0.0046209812037329686,1/2-,B-~100;IT=?
99Mom,42,99,1,97.785,1.55e-05,44719.17293935131,5/2+,IT=100
99Mon,42,99,2,684.1,7.6e-07,912035.7638946648,11/2-,IT=100
99Tcm,43,99,1,142.6836,21623.76,3.2054886872585775e-05,1/2-*,IT~100;B-=0.0037 6
99Rhm,45,99,1,64.4,16920.0,4.096614542316461e-05,9/2+*,B+~100;IT ?
99Agm,47,99,1,506.2,10.5,0.06601401719618527,(1/2)-*,IT=100
99Inm,49,99,1,400.0,1.0,0.6931471805599453,1/2-#,B+ ?;B+p ?;IT ?
100Srm,38,100,1,1618.72,1.22e-07,5681534.266884797,(4-),IT=100
100Ym,39,100,1,144.0,0.727,0.9534349113616855,1+#,B-=100;B-n=1.08 6
100Nbm,41,100,1,313.0,2.99,0.23182179951837634,(5+),B-=100
100Nbn,41,100,2,347.0,4.6000000000000004e-07,1506841.6968694462,"(4-,5-)",IT=100
100Nbp,41,100,3,734.0,1.243e-05,55764.05314239302,(8-),IT=100
100Tcm,43,100,1,200.67,8.32e-06,83310.9592019165,(4)+,IT=100
100Tcn,43,100,2,243.95,3.2e-06,216608.4939249829,(6)+,IT=100
100Rhm,45,100,1,74.782,2.14e-07,3239005.516635258,(2)+,IT=100
100Rhn,45,100,2,107.6,276.0,0.0025114028281157438,(5+),IT~98.3;B+~1.7
100Rhp,45,100,3,219.61,1.3e-07,5331901.388922656,(7+),IT=100
100Agm,47,100,1,15.52,134.4,0.005157345093451973,(2)+,B+=?;IT ?
100Snm,50,100,1,4500.0,1.0000000000000001e-07,6931471.805599452,6+#,p ?
101Ym,39,101,1,1205.0,8.7e-07,796720.8971953394,13/2-#,IT=100
101Mom,42,101,1,13.497,2.26e-07,3067022.9228316164,3/2+,IT=100
101Mon,42,101,2,57.015,1.33e-07,5211632.936540942,5/2+,IT=100
101Tcm,43,101,1,207.526,0.000636,1089.854057484191,1/2-,IT=100
101Rum,44,101,1,527.56,1.75e-05,39608.41031771116,11/2-,IT=100
101Rhm,45,101,1,157.32,375235.2,1.8472338963933695e-06,9/2+*,EC=92.80 25;IT=7.20 25
101Agm,47,101,1,274.1,3.1,0.22359586469675655,(1/2)-*,IT=100
101Inm,49,101,1,640.0,10.0,0.06931471805599453,1/2-#,B+ ?;IT ?
102Ym,39,102,1,100.0,0.3,2.3104906018664844,"(0-,1-)",B-=100;B-n<2.6;IT ?
102Nbm,41,102,1,94.0,1.31,0.5291199851602636,(1+),B-=100; IT ?
102Tcm,43,102,1,50.0,261.0,0.002655736323984465,(4+),B-~100;IT ?
102Rhm,45,102,1,140.73,118086017.092,5.8698497724749165e-09,6+*,B+~100;IT=0.233 24
102Agm,47,102,1,9.4,462.0,0.0015003185726405741,2+*,B+=51 5;IT=49 5
102Snm,50,102,1,2017.0,3.6700000000000004e-07,1888684.4156946735,(6+),IT=100
103Rum,44,103,1,238.2,0.0016899999999999999,410.1462606863582,11/2-,IT=100
103Rhm,45,103,1,39.753,3366.8399999999997,0.00020587470166682863,7/2+,IT=100
103Agm,47,103,1,134.45,5.7,0.12160476851928864,1/2-,IT=100
103Inm,49,103,1,631.7,34.0,0.02038668178117486,(1/2-),B+=67;IT=33
104Nbm,41,104,1,9.8,4.9,0.14145860827753984,"(0-,1-)",B-=100;B-n=0.06 3
104Tcm,43,104,1,69.7,3.5e-06,198042.0515885558,(5-),IT=100
104Tcn,43,104,2,106.1,4.0000000000000003e-07,1732867.951399863,4#,IT=100
104Rhm,45,104,1,128.9679,260.4,0.0026618555321042446,5+,IT=99.87 1;B-=0.13 1
104Agm,47,104,1,6.9,2010.0,0.00034484934356216184,2+*,B+~100;IT<0.07
104Inm,49,104,1,93.48,15.7,0.04414950194649333,(3+),IT=80 5;B+=20 5
105Rum,44,105,1,20.606,3.4000000000000003e-07,2038668.178117486,5/2+,IT=100
105Rhm,45,105,1,129.742,42.8,0.016195027583176293,1/2-,IT=100
105Pdm,46,105,1,489.1,3.5499999999999996e-05,19525.272691829447,11/2-,IT=100
105Agm,47,105,1,25.468,433.8,0.0015978496555093251,7/2+,IT=99.66 7;B+=0.34 7
105Cdm,48,105,1,2517.6,4.5e-06,154032.70679109896,(21/2+),IT=100
105Inm,49,105,1,674.09,48.0,0.014440566261665526,(1/2)-,IT~100;B+ ?
106Nbm,41,106,1,100.0,1.2,0.5776226504666211,(4-),B-=100; IT ?
106Nbn,41,106,2,204.8,8.200000000000001e-07,845301.4397072502,(3+),IT=100
106Rhm,45,106,1,132.0,7860.0,8.818666419337726e-05,(6)+,B-=100
106Agm,47,106,1,89.66,715392.0,9.689054120816913e-07,6+*,B+=100;IT ?
106Inm,49,106,1,28.6,312.0,0.0022216255787177734,(2)+,B+=100
106Sbm,51,106,1,103.5,2.26e-07,3067022.9228316164,(4+),IT=100
107Mom,42,107,1,65.4,4.4500000000000003e-07,1557634.1136178544,(5/2+),IT=100
107Tcm,43,107,1,30.1,3.8499999999999996e-06,180038.22871686894,(1/2+),IT=100
107Tcn,43,107,2,65.72,1.84e-07,3767104.2421736154,(5/2+),IT=100
107Pdm,46,107,1,115.74,8.5e-07,815467.2712469945,1/2+,IT=100
107Pdn,46,107,2,214.6,21.3,0.032542121153049074,11/2-,IT=100
107Agm,47,107,1,93.125,44.3,0.015646663218057456,7/2+,IT=100
107Inm,49,107,1,678.5,50.4,0.013752920249205264,1/2-,IT=100
108Zrm,40,108,1,2074.5,5.4e-07,1283605.8899258245,(6+),IT=100
108Nbm,41,108,1,166.6,1.0900000000000001e-07,6359148.445504084,6-#,IT=100
108Rhm,45,108,1,115.0,360.0,0.001925408834888737,(5+),B-=100
108Agm,47,108,1,109.466,13853490514.0,5.0034118106152934e-11,6+*,B+=91.3 9;IT=8.7 9
108Inm,49,108,1,29.75,2376.0,0.0002917286113467783,2+*,B+=100
109Nbm,41,109,1,312.5,1.1500000000000001e-07,6027366.787477785,7/2+#,IT=100
109Mom,42,109,1,69.7,2.1e-07,3300700.859809263,5/2+#,IT=100
109Rum,44,109,1,96.14,6.800000000000001e-07,1019334.089058743,(5/2-),IT=100
109Rhm,45,109,1,225.873,1.6599999999999998e-06,417558.5425059912,3/2+,IT=100
109Pdm,46,109,1,113.4,3.8e-07,1824071.5277893296,1/2+,IT=100
109Pdn,46,109,2,188.9903,282.18,0.0024564008099792517,11/2-,IT=100
109Agm,47,109,1,88.0337,39.79,0.017420135223924233,7/2+*,IT=100
109Cdm,48,109,1,59.6,1.18e-05,58741.28648813095,1/2+,IT=100
109Cdn,48,109,2,463.1,1.0599999999999998e-05,65391.24344905145,11/2-,IT=100
109Inm,49,109,1,649.79,80.4,0.008621233589054046,1/2-,IT=100
109Inn,49,109,2,2101.86,0.21,3.3007008598092633,19/2+,"IT=100[gs=100,m=0]"
110Nbm,41,110,1,100.0,0.094,7.373906176169631,2+#,B-=100;IT ?;B-n=40 8;B-2n ?
110Rhm,45,110,1,220.0,28.5,0.02432095370385773,(6+),B-=100
110Agm,47,110,1,1.112,6.6e-07,1050223.0008484018,2-,IT=100
110Agn,47,110,2,117.59,21588163.2,3.210774229092104e-08,6+*,B-=98.67 8;IT=1.33 8
110Inm,49,110,1,62.08,4146.0,0.00016718455874576587,2+*,B+=100
111Pdm,46,111,1,172.18,20026.8,3.4610980314376004e-05,11/2-,IT=76.8 10;B-=23.2 10
111Agm,47,111,1,59.82,64.8,0.010696715749381872,7/2+,IT=99.3 2;B-=0.7 2
111Cdm,48,111,1,396.214,2910.0,0.00023819490740891591,11/2-*,IT=100
111Inm,49,111,1,536.99,462.0,0.0015003185726405741,1/2-,IT=100
111Snm,50,111,1,254.71,1.2499999999999999e-05,55451.77444479563,1/2+,IT=100
112Tcm,43,112,1,352.3,1.5000000000000002e-07,4620981.203732968,,IT=100
112Rhm,45,112,1,340.0,6.73,0.10299363752748072,(6+),B-=100
112Inm,49,112,1,156.592,1240.2,0.0005588995166585593,4+*,IT=100
112Inn,49,112,2,350.8,6.900000000000001e-07,1004561.1312462974,(7)+,IT=100
112Inp,49,112,3,613.82,2.8099999999999998e-06,246671.59450531862,8-*,IT=100
112Sbm,51,112,1,825.9,5.36e-07,1293185.0383581067,(8-),IT=100
113Tcm,43,113,1,114.4,5.27e-07,1315269.792333862,5/2-#,IT=100
113Rum,44,113,1,131.0,0.51,1.3591121187449908,(7/2-),B-= ?;IT= ?
113Pdm,46,113,1,81.1,0.3,2.3104906018664844,(9/2-),IT=100
113Agm,47,113,1,43.5,68.7,0.010089478610770673,7/2+,IT=64 7;B-=36 7
113Cdm,48,113,1,263.54,438325702.14000005,1.5813518969475258e-09,11/2-*,B-=99.9036 19;IT=0.0964 19
113Inm,49,113,1,391.699,5968.44,0.00011613540230947204,1/2-*,IT=100
113Snm,50,113,1,77.389,1284.0,0.000539834252772543,7/2+*,IT=91.1 23;B+=8.9 23
113Xem,54,113,1,403.6,6.9e-06,100456.11312462974,(11/2-),IT=100
114Tcm,43,114,1,160.0,0.09,7.701635339554948,1+#,B-~100;IT ?;B-n=1.3 4
114Rhm,45,114,1,200.0,1.85,0.37467415165402446,(7-),B-=100
114Agm,47,114,1,198.9,0.0015,462.09812037329687,(6+),IT=100
114Inm,49,114,1,190.2682,4277664.0,1.6203871565413862e-07,5+*,IT=96.75 24;B+=3.25 24
114Inn,49,114,2,501.948,0.0431,16.082301173084577,8-,"IT=100[gs=0,m=100]"
114Snm,50,114,1,3087.37,7.33e-07,945630.5328239362,7-,IT=100
114Sbm,51,114,1,495.5,0.00021899999999999998,3165.055618995184,(8-),IT=100
114Im,53,114,1,265.9,6.2,0.11179793234837827,(7-),B+= ?;IT= ?
115Rum,44,115,1,82.0,0.076,9.120357638946649,(7/2-),IT= ?;B-= ?
115Pdm,46,115,1,89.21,50.0,0.013862943611198907,(7/2-),B-=92.0 20;IT=8.0 20
115Agm,47,115,1,41.16,18.0,0.03850817669777474,7/2+,B-=79.0 3;IT=21.0 3
115Cdm,48,115,1,181.0,3849984.0,1.80038976930799e-07,11/2-*,B-~100;IT ?
115Inm,49,115,1,336.244,16149.599999999999,4.2920393109423474e-05,1/2-*,IT=95.0 7;B-=5.0 7
115Snm,50,115,1,612.81,3.2599999999999997e-06,212621.8345275906,7/2+,IT=100
115Snn,50,115,2,713.64,0.000159,4359.416229936764,11/2-,IT=100
115Sbm,51,115,1,2796.26,1.59e-07,4359416.229936763,(19/2)-,IT=100
115Tem,52,115,1,10.0,402.0,0.001724246717810809,(1/2+),B+~100;IT ?
115Ten,52,115,2,280.05,7.499999999999999e-06,92419.62407465938,11/2-,IT=100
116Rhm,45,116,1,200.0,0.5700000000000001,1.2160476851928863,(6-),B-=100;B-n<2.1
116Agm,47,116,1,47.9,20.0,0.03465735902799726,(3+),B-=93 4;IT=7 4
116Agn,47,116,2,129.8,9.3,0.07453195489891884,(6-),B-=92 4;IT=8 4
116Inm,49,116,1,127.267,3257.4,0.00021279154557620963,5+*,B-=100
116Inn,49,116,2,289.66,2.18,0.31795742227520424,8-*,"IT=100[gs=0,m=100]"
116Snm,50,116,1,2365.975,3.4800000000000005e-07,1991802.2429883482,5-,IT=100
116Snn,50,116,2,3547.16,8.33e-07,832109.4604561168,10+,IT=100
116Sbm,51,116,1,93.99,1.9400000000000002e-07,3572923.6111337384,1+,IT=100
116Sbn,51,116,2,390.0,3618.0,0.00019158296864564547,8-*,B+=100
116Im,53,116,1,430.4,3.27e-06,211971.61485013616,(7-),IT=100
116Csm,55,116,1,100.0,3.85,0.1800382287168689,(7+),B+=100;B+p=0.44 7;B+A=0.0034 23
117Rum,44,117,1,185.0,2.4900000000000003e-06,278372.3616706607,7/2-#,IT=100
117Rhm,45,117,1,321.2,1.3800000000000002e-07,5022805.656231487,3/2+#,IT=100
117Pdm,46,117,1,203.3,0.019100000000000002,36.290428301567815,(9/2-),IT=100
117Agm,47,117,1,28.6,5.34,0.12980284280148788,7/2+#,B-=94.0 15;IT=6.0 15
117Cdm,48,117,1,136.4,12387.599999999999,5.595492109528443e-05,11/2-*,B-=100
117Inm,49,117,1,315.303,6972.0,9.941870059666456e-05,1/2-*,B-=52.9 15;IT=47.1 15
117Snm,50,117,1,314.58,1204329.6,5.755460802092261e-07,11/2-*,IT=100
117Snn,50,117,2,2406.4,1.75e-06,396084.1031771116,(19/2+),IT=100
117Sbm,51,117,1,3130.76,0.000355,1952.5272691829443,(25/2)+,IT=100
117Sbn,51,117,2,3230.7,2.9000000000000003e-07,2390162.691586018,(23/2-),IT=100
117Tem,52,117,1,296.1,0.10300000000000001,6.729584277281021,(11/2-),IT=100
117Csm,55,117,1,150.0,6.5,0.10663802777845312,3/2+#,B+=100
118Rhm,45,118,1,200.0,0.31,2.2359586469675654,6-#,B-~100;IT ?;B-n=3.1 14
118Agn,47,118,2,127.63,2.0,0.34657359027997264,(5+),B-=59 3;IT=41 3
118Inm,49,118,1,100.0,261.84,0.0026472165465931305,5+*,B-=100
118Inn,49,118,2,240.0,8.5,0.08154672712469944,8-*,"IT=98.6 3[gs=0,m=98.6];B-=1.4 3"
118Snm,50,118,1,2574.91,2.3000000000000002e-07,3013683.3937388924,7-,IT=100
118Snn,50,118,2,3108.06,2.52e-06,275058.40498410526,(10+),IT=100
118Sbm,51,118,1,50.814,2.06e-05,33647.92138640511,3+,IT=100
118Sbn,51,118,2,250.0,18036.0,3.843131406963547e-05,8-*,B+=100
118Im,53,118,1,188.8,510.0,0.0013591121187449908,(7-),B+~100;IT ?
118Csm,55,118,1,100.0,17.0,0.04077336356234972,(7-),B+=100;B+p=0.021 14;B+A=0.0012 5
119Rum,44,119,1,227.1,3.8400000000000005e-07,1805070.7827081906,,IT=100
119Pdm,46,119,1,300.0,0.003,231.04906018664843,11/2-#,IT ?;B- ?
119Agm,47,119,1,20.0,2.1,0.3300700859809263,7/2+#,B-=100
119Cdm,48,119,1,146.54,132.0,0.00525111500424201,11/2-*,B-=100
119Inm,49,119,1,311.37,1080.0,0.0006418029449629123,1/2-*,B-=97.4 4;IT=2.6 4
119Inn,49,119,2,654.27,1.3e-07,5331901.388922656,(3/2)+,IT=100
119Inp,49,119,3,2656.9,2.65e-07,2615649.737962058,(25/2+),IT=100
119Snm,50,119,1,89.531,25323840.000000004,2.7371329962594347e-08,11/2-*,IT=100
119Snn,50,119,2,2127.0,9.6e-06,72202.83130832764,(19/2+),IT=100
119Snp,50,119,3,2369.0,9.600000000000001e-08,7220283.130832762,23/2+,IT=100
119Sbm,51,119,1,2553.6,1.3e-07,5331901.388922656,19/2-,IT=100
119Sbn,51,119,2,2841.7,0.835,0.8301163839041261,25/2+,IT=100
119Tem,52,119,1,260.96,406080.0,1.7069227259651922e-06,11/2-*,B+=100;EC=99.59 4;e+=0.41 4
119Csm,55,119,1,50.0,30.4,0.022800894097366624,3/2+*,B+=100
120Rhm,45,120,1,157.2,2.9500000000000003e-07,2349651.459525238,6#,IT=100
120Agn,47,120,2,203.2,0.384,1.8050707827081909,7(-),IT=68 10;B-=32 10;B-n ?
120Inm,49,120,1,50.0,46.2,0.015003185726405742,5+*,B-=100
120Inn,49,120,2,300.0,47.3,0.014654274430442819,8-*,B-=100
120Snm,50,120,1,2481.63,1.18e-05,58741.28648813095,7-,IT=100
120Snn,50,120,2,2902.22,6.259999999999999e-06,110726.38667091778,10+,IT=100
120Sbn,51,120,2,78.16,2.46e-07,2817671.4656908344,(3+),IT=100
120Sbp,51,120,3,2328.0,4.0000000000000003e-07,1732867.951399863,13+,IT=100
120Im,53,120,1,72.61,2.42e-07,2864244.547768369,3+,IT=100
120In,53,120,2,320.0,3180.0,0.00021797081149683815,(7-),B+=100
120Csm,55,120,1,100.0,57.0,0.012160476851928864,(7-),B+=100;B+A<2.0e-5 4;B+p<7e-6 3
121Pdm,46,121,1,135.5,4.6000000000000004e-07,1506841.6968694462,7/2+#,IT=100
121Pdn,46,121,2,160.0,4.6000000000000004e-07,1506841.6968694462,11/2-#,IT=100
121Agm,47,121,1,20.0,0.2,3.465735902799726,1/2-#,B- ?;IT ?;B-n ?
121Cdm,48,121,1,214.86,8.3,0.08351170850119823,11/2-*,B-=100
121Inm,49,121,1,313.68,232.79999999999998,0.002977436342611449,1/2-*,B-=98.8 2;IT=1.2 2
121Inn,49,121,2,2550.0,7.2999999999999996e-06,94951.66856985552,(25/2+),IT=100
121Snm,50,121,1,6.31,1385349051.3999999,5.003411810615294e-10,11/2-*,IT=77.6 20;B-=22.4 20
121Snn,50,121,2,1998.68,5.299999999999999e-06,130782.4868981029,19/2+,IT=100
121Snp,50,121,3,2222.0,5.2e-07,1332975.347230664,23/2+,IT=100
121Snq,50,121,4,2833.9,1.67e-07,4150581.9195206305,27/2-,IT=100
121Sbm,51,121,1,2751.0,0.000179,3872.330617653326,(25/2+),IT=100
121Tem,52,121,1,293.974,14230079.999999998,4.87099988587517e-08,11/2-,IT=88.6 11;B+=11.4 11
121Im,53,121,1,2376.9,9e-06,77016.35339554948,21/2+#,IT=100
121Csm,55,121,1,68.5,122.0,0.0056815342668847975,9/2+*,B+~83;IT~17
122Rhm,45,122,1,271.0,8.300000000000001e-07,835117.0850119821,4+#,IT=100
122Agm,47,122,1,80.0,0.55,1.2602676010180822,(1-),B-=100;IT ?;B-n=?
122Agn,47,122,2,80.0,0.2,3.465735902799726,(9-),B-=100;IT ?;B-n ?
122Agp,47,122,3,171.0,6.3e-06,110023.36199364212,(1+),IT=100
122Inm,49,122,1,40.0,10.3,0.06729584277281021,5+*,B-=100
122Inn,49,122,2,290.0,10.8,0.06418029449629123,8-*,B-=100
122Snm,50,122,1,2409.03,7.499999999999999e-06,92419.62407465938,7-,IT=100
122Snn,50,122,2,2765.5,6.2e-05,11179.793234837827,10+,IT=100
122Snp,50,122,3,4721.2,1.3900000000000001e-07,4986670.363740613,15-,IT=100
122Sbm,51,122,1,61.4131,1.86e-06,372659.77449459425,3+,IT=100
122Sbn,51,122,2,137.4726,0.00053,1307.8248689810289,5+,IT=100
122Sbp,51,122,3,163.5591,251.45999999999998,0.002756490815875071,8-,IT=100
122Im,53,122,1,314.9,1.9330000000000002e-07,3585862.289497906,7-,IT=100
122In,53,122,2,379.4,7.909999999999998e-05,8762.922636661762,7-,IT=100
122Ip,53,122,3,394.1,7.82e-05,8863.77468746733,(8+),IT=100
122Iq,53,122,4,444.1,1.4650000000000002e-07,4731380.072081537,8-,IT=100
122Csn,55,122,2,140.0,222.0,0.0031222845971168706,8-*,B+=100
122Csp,55,122,3,127.07,0.36,1.925408834888737,5-,IT=100
123Pdm,46,123,1,100.0,0.1,6.931471805599452,11/2-#,B-~100; IT ?
123Agm,47,123,1,59.5,0.1,6.931471805599452,(1/2-)*,B-=100;B-n ?
123Agn,47,123,2,1450.0,2.02e-07,3431421.685940323,,IT=100
123Agp,47,123,3,1472.8,3.9300000000000004e-07,1763733.2838675452,(17/2-),IT=100
123Cdm,48,123,1,143.0,1.82,0.3808500992087611,11/2-*,B-=?;IT ?
123Inm,49,123,1,327.21,47.4,0.014623358239661294,1/2-*,B-=100
123Inn,49,123,2,2078.1,1.4e-06,495105.1289713895,(17/2-),IT=100
123Snm,50,123,1,24.6,2403.6000000000004,0.000288378757097664,3/2+*,B-=100
123Snn,50,123,2,1944.9,7.4e-06,93668.53791350612,19/2+,IT=100
123Snp,50,123,3,2152.66,6e-06,115524.53009332421,23/2+,IT=100
123Snq,50,123,4,2712.47,3.4e-05,20386.681781174862,27/2-,IT=100
123Sbm,51,123,1,2237.8,2.14e-07,3239005.516635258,19/2-,IT=100
123Sbn,51,123,2,2613.4,6.5e-05,10663.802777845312,23/2+,IT=100
123Tem,52,123,1,247.47,10298880.0,6.730316117480205e-08,11/2-,IT=100
123Xem,54,123,1,185.18,5.49e-06,126256.3170418844,7/2-,IT=100
123Csm,55,123,1,156.27,1.64,0.4226507198536252,11/2-,IT=100
123Csn,55,123,2,252.0,1.14e-07,6080238.425964432,(9/2+),IT=100
123Bam,56,123,1,120.95,8.300000000000001e-07,835117.0850119821,1/2+#,IT=100
124Agm,47,124,1,50.0,0.14400000000000002,4.813522087221842,9-#,B-=100;B-n ?
124Agn,47,124,2,155.6,1.4e-07,4951051.289713895,(1+),IT=100
124Agp,47,124,3,231.1,1.48e-06,468342.6895675306,(1-),IT=100
124Snm,50,124,1,2204.62,2.7e-07,2567211.779851649,5-,IT=100
124Snn,50,124,2,2324.96,3.1e-06,223595.86469675656,7-,IT=100
124Snp,50,124,3,2656.6,5.1e-05,13591.121187449908,10+,IT=100
124Snq,50,124,4,4552.4,2.6e-07,2665950.694461328,15-,IT=100
124Sbm,51,124,1,10.8627,93.0,0.007453195489891885,5+,IT=75 5;B-=25 5
124Sbn,51,124,2,36.844,1212.0,0.0005719036143233872,(8)-,"IT=100[gs=0,m=100]"
124Sbp,51,124,3,40.8038,3.2e-06,216608.4939249829,(3+),IT=100
124Csm,55,124,1,462.63,6.41,0.10813528557877461,(7)+,IT=99.89 2;B+=0.11 2
124Lam,57,124,1,100.0,21.0,0.033007008598092635,2-#,B+=100
125Pdm,46,125,1,100.0,0.05,13.862943611198904,11/2-#,B-~100;IT ?
125Pdn,46,125,2,1805.23,1.4400000000000002e-07,4813522.087221841,(23/2+),IT=100
125Agm,47,125,1,97.1,0.05,13.862943611198904,(1/2-)*,B- ?;IT ?;B-n ?
125Agn,47,125,2,1501.2,4.91e-07,1411705.052056915,(17/2-),IT=100
125Cdm,48,125,1,186.0,0.48,1.4440566261665528,11/2-*,B-=100
125Cdn,48,125,2,1648.0,1.8999999999999998e-05,36481.430555786596,(19/2+),IT=100
125Inm,49,125,1,352.0,12.2,0.056815342668847975,1/2-*,B-=100
125Inn,49,125,2,2009.4,9.4e-06,73739.06176169631,(19/2+),IT=100
125Inp,49,125,3,2161.2,0.005,138.62943611198907,(23/2-),IT=100
125Snm,50,125,1,27.5,586.1999999999999,0.001182441454384076,3/2+*,B-=100
125Snn,50,125,2,1892.8,6.2e-06,111797.93234837828,19/2+,IT=100
125Snp,50,125,3,2059.5,6.5e-07,1066380.2777845312,23/2+,IT=100
125Snq,50,125,4,2623.5,2.3000000000000002e-07,3013683.3937388924,27/2-,IT=100
125Sbm,51,125,1,1971.25,4.1e-06,169060.28794145008,15/2-,IT=100
125Sbn,51,125,2,2112.1,2.8499999999999998e-05,24320.95370385773,19/2-,IT=100
125Sbq,51,125,4,2471.0,2.77e-07,2502336.3919131598,(23/2)+,IT=100
125Tem,52,125,1,144.775,4959360.0,1.3976544968704536e-07,11/2-,IT=100
125Xem,54,125,1,252.61,56.9,0.012181848515992008,9/2-*,IT=100
125Xen,54,125,2,295.89,1.4e-07,4951051.289713895,7/2+,IT=100
125Csm,55,125,1,266.1,0.0009,770.1635339554948,(11/2-),IT=100
125Bam,56,125,1,120.0,2.76e-06,251140.2828115744,(7/2-),IT=100
125Lam,57,125,1,107.0,0.39,1.7773004629742186,(3/2+),IT=100
125Cem,58,125,1,93.6,13.0,0.05331901388922656,(1/2+),IT=100
126Pdm,46,126,1,2023.5,3.3e-07,2100446.0016968036,(5-),IT=100
126Pdn,46,126,2,2109.7,4.4e-07,1575334.501272603,(7-),IT=100
126Pdp,46,126,3,2406.0,0.023,30.136833937388925,(10+),B=72 8;IT=28 8
126Agm,47,126,1,100.0,0.10840000000000001,6.394346684132336,9-#,B-=100;IT ?;B-n ?
126Agn,47,126,2,254.8,2.7e-05,25672.117798516494,1-#,IT=100
126Inm,49,126,1,90.0,1.64,0.4226507198536252,8-*,B-=100
126Inn,49,126,2,243.3,2.2e-05,31506.69002545206,1-,IT=100
126Snm,50,126,1,2218.99,6.099999999999999e-06,113630.68533769596,7-,IT=100
126Snn,50,126,2,2564.5,7.599999999999999e-06,91203.5763894665,10+,IT=100
126Snp,50,126,3,4347.4,1.14e-07,6080238.425964432,15-,IT=100
126Sbm,51,126,1,17.7,1149.0,0.0006032612537510403,5+,B-=86 4;IT=14 4
126Sbp,51,126,3,104.6,5.53e-07,1253430.706256682,3+,IT=100
126Sbq,51,126,4,1810.7,9.000000000000001e-08,7701635.339554947,(13+),IT=100
126Im,53,126,1,111.0,1.28e-07,5415212.348124572,3+,IT=100
126Csn,55,126,2,596.1,0.00017099999999999998,4053.4922839762885,8-#,IT=100
126Lam,57,126,1,210.0,20.0,0.03465735902799726,1-#,B+=100
127Pdm,46,127,1,1717.91,3.9e-05,17773.004629742187,(19/2+),IT=100
127Agm,47,127,1,20.0,0.02,34.657359027997266,(1/2-)*,B- ?;IT ?
127Agn,47,127,2,1938.0,0.0675,10.268847119406596,(27/2+),B-=91.2 8;IT=8.8 8
127Cdm,48,127,1,285.0,0.36,1.925408834888737,11/2-*,B-=100
127Cdn,48,127,2,1845.0,1.75e-05,39608.41031771116,(19/2+),IT=100
127Inm,49,127,1,394.0,3.618,0.19158296864564547,1/2-#,B-=100;B-n=0.70 4
127Inn,49,127,2,1770.0,1.04,0.666487673615332,(21/2-),B-=100;B-n ?
127Inp,49,127,3,2364.7,9e-06,77016.35339554948,(29/2+),IT=100
127Snm,50,127,1,5.07,247.79999999999998,0.0027972041184824267,3/2+*,B-=100
127Snn,50,127,2,1826.67,4.519999999999999e-06,153351.14614158086,19/2+,IT=100
127Snp,50,127,3,1930.97,1.26e-06,550116.8099682105,(23/2+),IT=100
127Snq,50,127,4,2552.4,2.5000000000000004e-07,2772588.7222397807,(27/2-),IT=100
127Sbm,51,127,1,1920.19,1.1699999999999998e-05,59243.3487658073,15/2-,IT=100
127Sbn,51,127,2,2324.7,2.6900000000000004e-07,2576755.3180667106,23/2+,IT=100
127Tem,52,127,1,88.23,9167040.0,7.561297655076723e-08,11/2-,IT=97.86 3;B-=2.14 3
127Xem,54,127,1,297.1,69.2,0.010016577753756434,9/2-*,IT=100
127Csm,55,127,1,452.23,5.4999999999999995e-05,12602.676010180825,(11/2)-,IT=100
127Bam,56,127,1,80.32,1.93,0.359143616870438,7/2-,IT=100
127Lam,57,127,1,14.2,222.0,0.0031222845971168706,(3/2+),B+~100
127Cem,58,127,1,7.3,28.6,0.02423591540419389,(5/2+),B+=100
127Prm,59,127,1,600.0,2e-06,346573.59027997265,(11/2-),IT ?
128Pdm,46,128,1,2151.0,5.7999999999999995e-06,119508.13457930092,(8+),IT=100
128Cdm,48,128,1,1870.5,2.7e-07,2567211.779851649,(5-),IT=100
128Cdn,48,128,2,2714.6,3.56e-06,194704.26420223183,(10+),IT=100
128Cdp,48,128,3,4286.6,0.0063,110.02336199364211,(15-),IT=100
